0.063965,0.020498,0.038924,0.03392,0.02111,0.018464,0.030331,0.038914,0.0236,0.029951,0.019153,0.0092666,0.011768,0.0081827,0,0.079108,0.052961,0.054624,0.069168,0.04321,0.043859,0.044668,0.042044,0.040466,0.045678,0.044999,0.044913,0.035044,0.029241,0.010445,0.018978,0.017045,0.063561,0.081107,0.13757,0.12204,0.11322,0.10634,0.11092,0.037574,0.038887,0.037698,0.032758,0.025194,0.08639,0.093634,0.091073,0.088349,0.080286,0.07683,0.023397,0.0165,0.015631,0.0096073,0.011125,0.035642,0.014325,0.015905,0.0091373,0.016518,0.058217,0.07573,0.073727,0.069029,0.0082045,0.010212,0.031946,0.067073,0.035538,0.058109,0.053078,0.026633,0.029224,0.1192,0.12306,0.057406,0.058212,0.054028,0.022208,0.030661,0.02865,0.014527,0.039338,0.010841,0.0089269,0.01422,0.010084,0.03813,0.033694,0.039279,0.051802,0.070882,0.12622,0.12532,0.081735,0.038396,0.082649,0.090086,0.17785,0.031671,0.029009,0.046871,0.049049,0.050992,0.016032,0.091262,0.12778,0.13976,0.098288,0.10709,0.093642,0.071038,0.065126,0.092303,0.13622,0.12303
0.14305,0.06013,0.041132,0.046176,0.059606,0.062368,0.049669,0.1178,0.10193,0.10858,0.097062,0.083369,0.087782,0.077696,0.079108,0,0.027113,0.025573,0.012358,0.12217,0.12283,0.12365,0.12099,0.11939,0.12468,0.12399,0.1239,0.11384,0.10783,0.085684,0.096816,0.064083,0.017012,0.0075858,0.058481,0.043078,0.034442,0.027776,0.032181,0.11643,0.11778,0.11658,0.11148,0.055116,0.010344,0.016092,0.013817,0.011753,0.0080099,0.0083956,0.056937,0.093941,0.093015,0.084833,0.087303,0.11446,0.091075,0.093065,0.083379,0.064806,0.022442,0.15482,0.15282,0.14812,0.080519,0.07303,0.048201,0.014123,0.044425,0.022546,0.027198,0.053635,0.051006,0.040283,0.04408,0.13648,0.13729,0.13309,0.0582,0.10927,0.051781,0.091868,0.040595,0.086358,0.075388,0.067216,0.073034,0.041947,0.046322,0.040614,0.13086,0.011994,0.047204,0.046309,0.0092154,0.041579,0.0094677,0.013302,0.098762,0.11034,0.10758,0.12589,0.12809,0.13005,0.065041,0.014229,0.048738,0.060672,0.020313,0.028487,0.01611,0.011967,0.016141,0.014956,0.057129,0.044047
0.11676,0.03425,0.017231,0.021505,0.033983,0.036481,0.024353,0.091506,0.075647,0.08229,0.07079,0.057173,0.061558,0.051555,0.052961,0.027113,0,0.008749,0.01799,0.095877,0.096536,0.097358,0.094693,0.093091,0.098381,0.097696,0.097607,0.087541,0.081538,0.059465,0.070547,0.038106,0.013448,0.029018,0.084776,0.069248,0.06046,0.05366,0.058186,0.090137,0.091488,0.090282,0.085189,0.029686,0.034098,0.041157,0.03865,0.03601,0.028289,0.024999,0.031197,0.067679,0.066759,0.058626,0.061073,0.088165,0.064835,0.066817,0.057178,0.038767,0.011159,0.12852,0.12652,0.12182,0.054341,0.046914,0.02336,0.016146,0.019613,0.01138,0.010543,0.02812,0.025776,0.066411,0.070271,0.11019,0.111,0.10679,0.03247,0.082978,0.026219,0.06562,0.016033,0.060138,0.04927,0.041249,0.046966,0.017789,0.021424,0.016307,0.10456,0.019539,0.073432,0.072525,0.029586,0.017228,0.030475,0.037688,0.12506,0.084045,0.081291,0.099596,0.10179,0.10375,0.039084,0.038876,0.074983,0.086968,0.045752,0.0544,0.04119,0.019693,0.014891,0.039887,0.083423,0.070243
0.11843,0.035898,0.018533,0.022982,0.035595,0.038128,0.025953,0.093184,0.077325,0.083968,0.072467,0.058841,0.063229,0.053219,0.054624,0.025573,0.008749,0,0.016667,0.097555,0.098214,0.099036,0.096371,0.094769,0.10006,0.099374,0.099285,0.089219,0.083215,0.061135,0.072223,0.03976,0.012397,0.027449,0.083098,0.067575,0.058791,0.051994,0.056516,0.091815,0.093166,0.09196,0.086867,0.031279,0.03249,0.039523,0.037027,0.034397,0.026729,0.023476,0.032833,0.069354,0.068434,0.060297,0.062747,0.089843,0.066508,0.068491,0.058849,0.040429,0.010631,0.1302,0.1282,0.1235,0.056008,0.048577,0.024861,0.014839,0.02119,0.010596,0.01041,0.029749,0.027357,0.064739,0.068596,0.11186,0.11268,0.10847,0.034112,0.084655,0.027839,0.067295,0.017612,0.061811,0.050932,0.042897,0.048623,0.0192,0.022946,0.017812,0.10624,0.018143,0.071755,0.070849,0.028035,0.018693,0.028922,0.036081,0.12338,0.085723,0.082969,0.10127,0.10347,0.10543,0.040733,0.037252,0.073305,0.08529,0.044101,0.052734,0.039556,0.018302,0.013712,0.038258,0.081745,0.068567
0.13308,0.050243,0.031631,0.036546,0.049782,0.052477,0.039909,0.10783,0.091962,0.098615,0.087095,0.073418,0.077824,0.067759,0.069168,0.012358,0.01799,0.016667,0,0.1122,0.11286,0.11368,0.11102,0.10942,0.11471,0.11402,0.11393,0.10387,0.097859,0.075729,0.086849,0.054181,0.0099899,0.013954,0.068449,0.052958,0.04426,0.037527,0.041999,0.10646,0.10781,0.10661,0.10151,0.045333,0.018581,0.025298,0.022861,0.020388,0.013609,0.011162,0.047085,0.083977,0.083051,0.074881,0.077345,0.10449,0.081116,0.083105,0.073431,0.054892,0.014524,0.14485,0.14285,0.13815,0.070575,0.063103,0.038535,0.0085659,0.034716,0.014731,0.01858,0.043819,0.041245,0.050143,0.053973,0.12651,0.12732,0.12312,0.048346,0.099302,0.041941,0.081906,0.030893,0.076406,0.065457,0.057319,0.063116,0.032407,0.036638,0.030986,0.12089,0.0092088,0.05712,0.056217,0.014774,0.031944,0.01557,0.021995,0.10873,0.10037,0.097613,0.11592,0.11812,0.12008,0.055144,0.023157,0.058666,0.070641,0.0298,0.038253,0.025343,0.0093109,0.009917,0.024104,0.067096,0.053947
0.021277,0.062163,0.081587,0.076452,0.06275,0.059914,0.072759,0.0079616,0.020949,0.014812,0.025581,0.038979,0.03463,0.044608,0.04321,0.12217,0.095877,0.097555,0.1122,0,0.0067959,0.0067392,0.0068017,0.0071729,0.0070745,0.0068391,0.0067687,0.010672,0.015571,0.036694,0.025856,0.058201,0.10656,0.12418,0.18065,0.16512,0.1563,0.14942,0.154,0.0087979,0.0080197,0.0088623,0.012391,0.067254,0.12947,0.13672,0.13415,0.13143,0.12335,0.11989,0.065399,0.028612,0.029513,0.037557,0.035115,0.010074,0.031434,0.029491,0.038996,0.05747,0.10118,0.032716,0.030737,0.026149,0.041814,0.049246,0.074344,0.11011,0.078048,0.10108,0.095979,0.06871,0.071365,0.16228,0.16615,0.015212,0.01592,0.012369,0.064117,0.014212,0.070568,0.030663,0.08186,0.036088,0.046903,0.055069,0.04925,0.080788,0.076159,0.081915,0.01051,0.11392,0.16931,0.1684,0.12481,0.081021,0.12572,0.13317,0.22094,0.013413,0.01579,0.0078107,0.0088391,0.010196,0.057237,0.13434,0.17086,0.18284,0.14137,0.15017,0.13672,0.11408,0.10814,0.13538,0.1793,0.16611
0.020644,0.062821,0.082247,0.077112,0.06341,0.060572,0.073418,0.0083889,0.021609,0.015447,0.026236,0.039628,0.03528,0.045258,0.043859,0.12283,0.096536,0.098214,0.11286,0.0067959,0,0.0067029,0.0071235,0.0075524,0.0069876,0.0068063,0.0067384,0.011155,0.016194,0.037342,0.026506,0.05886,0.10722,0.12484,0.18131,0.16578,0.15696,0.15008,0.15466,0.0093331,0.0084383,0.0093855,0.012968,0.067914,0.13013,0.13738,0.13481,0.13209,0.12401,0.12055,0.066057,0.029264,0.030164,0.038205,0.035764,0.010624,0.032075,0.030131,0.039648,0.058129,0.10184,0.03206,0.030084,0.025503,0.042464,0.049901,0.075004,0.11077,0.078707,0.10174,0.096639,0.06937,0.072026,0.16294,0.16681,0.014662,0.015343,0.011883,0.064776,0.014832,0.071228,0.031316,0.08252,0.036734,0.047556,0.055725,0.049903,0.081448,0.076818,0.082575,0.010091,0.11458,0.16997,0.16906,0.12547,0.081681,0.12638,0.13383,0.2216,0.014005,0.016412,0.0075809,0.0085185,0.0097112,0.057893,0.135,0.17152,0.1835,0.14203,0.15083,0.13738,0.11474,0.1088,0.13604,0.17996,0.16677
0.019854,0.063639,0.083069,0.077933,0.064226,0.061387,0.074239,0.008735,0.022347,0.016107,0.027004,0.040433,0.036079,0.046067,0.044668,0.12365,0.097358,0.099036,0.11368,0.0067392,0.0067029,0,0.0072223,0.0078185,0.0066729,0.0065651,0.0065029,0.011739,0.016873,0.038144,0.027273,0.059674,0.10804,0.12566,0.18213,0.1666,0.15778,0.1509,0.15548,0.0097241,0.0087768,0.0097864,0.013583,0.068732,0.13095,0.1382,0.13564,0.13291,0.12484,0.12137,0.066876,0.03004,0.030946,0.039006,0.036562,0.011153,0.032867,0.030916,0.040447,0.058942,0.10266,0.03125,0.029277,0.024705,0.04327,0.05071,0.075824,0.11159,0.079529,0.10257,0.097461,0.07019,0.072846,0.16376,0.16763,0.013882,0.01456,0.011148,0.065594,0.015487,0.072047,0.0321,0.083341,0.037529,0.048365,0.056539,0.050715,0.08227,0.077639,0.083396,0.0093676,0.11541,0.17079,0.16988,0.12629,0.082503,0.1272,0.13465,0.22242,0.014641,0.017087,0.0071577,0.0079331,0.0090849,0.058708,0.13582,0.17234,0.18433,0.14285,0.15165,0.13821,0.11556,0.10962,0.13687,0.18078,0.1676
0.022434,0.060986,0.080404,0.07527,0.061573,0.058738,0.071578,0.0075856,0.019831,0.013801,0.024441,0.037816,0.033472,0.043439,0.042044,0.12099,0.094693,0.096371,0.11102,0.0068017,0.0071235,0.0072223,0,0.0069252,0.0076367,0.00734,0.0072509,0.009879,0.014552,0.035532,0.024726,0.057025,0.10538,0.123,0.17947,0.16394,0.15512,0.14824,0.15282,0.008225,0.007573,0.0082717,0.011504,0.066074,0.12829,0.13553,0.13297,0.13025,0.12217,0.11871,0.06422,0.02747,0.028364,0.036393,0.033953,0.0092935,0.030287,0.028353,0.037828,0.056293,0.099992,0.033895,0.031914,0.02732,0.040648,0.048074,0.073162,0.10892,0.076865,0.099901,0.094796,0.067529,0.070183,0.1611,0.16496,0.016321,0.017045,0.013424,0.062939,0.013242,0.069387,0.029504,0.080677,0.034918,0.045733,0.053896,0.04808,0.079605,0.074976,0.080732,0.01151,0.11274,0.16812,0.16722,0.12362,0.079838,0.12454,0.13198,0.21975,0.012488,0.014783,0.0085301,0.0097057,0.011173,0.056063,0.13316,0.16968,0.18166,0.14019,0.14899,0.13554,0.1129,0.10696,0.1342,0.17812,0.16493
0.023958,0.059387,0.078802,0.073668,0.059974,0.05714,0.069977,0.007085,0.018383,0.012489,0.022933,0.036244,0.031912,0.04186,0.040466,0.11939,0.093091,0.094769,0.10942,0.0071729,0.0075524,0.0078185,0.0069252,0,0.0084183,0.0079979,0.0079079,0.0088709,0.013224,0.033968,0.02322,0.055429,0.10378,0.12139,0.17787,0.16234,0.15351,0.14664,0.15122,0.0075422,0.0070716,0.0076632,0.010306,0.064474,0.12668,0.13393,0.13137,0.12864,0.12057,0.1171,0.06262,0.025941,0.026833,0.034832,0.032396,0.0083581,0.028748,0.026824,0.036268,0.054699,0.098389,0.035478,0.033491,0.028876,0.039074,0.046488,0.07156,0.10732,0.075263,0.098299,0.093193,0.065928,0.068581,0.1595,0.16336,0.017763,0.018501,0.014772,0.06134,0.011939,0.067785,0.027975,0.079075,0.033381,0.04415,0.052302,0.046492,0.078003,0.073374,0.079129,0.012789,0.11114,0.16652,0.16561,0.12202,0.078235,0.12293,0.13038,0.21815,0.011238,0.013438,0.0093411,0.010759,0.012321,0.054466,0.13156,0.16807,0.18006,0.13859,0.14739,0.13394,0.11129,0.10535,0.1326,0.17651,0.16333
